magnificent,wspaniały
convention,Konwencja
Arab,Arab
amend,poprawiać
departure,wyjazd
subscription,Subskrypcja
moreover,ponadto
Portugal,Portugalia
postgraduate,podyplomowy
compliance,zgodność
Austria,Austria
adviser,doradca
worldwide,na całym świecie
scenario,scenariusz
Amazon,Amazonka
determination,determinacja
collective,kolektyw
emotion,emocja
consultancy,Konsultancja
firmly,mocno
readily,łatwo
manufacture,produkcja
prompt,podpowiedź
affordable,przystępny
unite,zjednoczyć
outdoor,na wolnym powietrzu
workplace,Miejsce pracy
execute,wykonać
applicable,odpowiedni
latter,końcowy
structural,strukturalny
selected,wybrany
stability,stabilność
Egyptian,Egipcjanin
tenant,najemca
exhibit,eksponować
equality,równość
diagnosis,diagnoza
email,e-mail
campus,kampus
guarantee,gwarancja
servant,sługa
beneath,pod
cottage,domek
raw,surowy
privacy,Prywatność
wise,mądry
medieval,średniowieczny
publicity,reklama
silver,srebro
ideally,idealnie
biblical,biblijny
creature,kreatura
virus,wirus
thread,nitka
bonus,premia
stay,zostawać
label,etykieta
childhood,dzieciństwo
document,dokument
solicitor,adwokat
architect,architekt
rebuild,odbudować
pass,przechodzić
shadow,cień
plant,zakład
golf,golf
buyer,kupujący
weigh,ważyć
complex,złożony
disc,dysk
count,liczyć
forth,naprzód
pipe,rura
random,losowy
Czech,Czech
surprisingly,zaskakująco
intense,intensywny
gentle,delikatny
incredible,niesamowity
speed,prędkość
ban,zakaz
balance,balansować
lively,pełen życia
premium,premia
worship,cześć
beneficial,korzystny
learner,uczeń
making,zrobienie
trick,sztuczka
protein,białko
psychological,psychologiczny
lifetime,dożywotni
tissue,tkanka
utility,pożytek
cloud,Chmura
luxury,luksus
invitation,zaproszenie
tailored,Dostosowane
incentive,zachęta
delete,usuwać
residence,rezydencja
slow,powolny
fax,faks
executive,wykonawczy
smoking,palenie
storm,burza
wire,drut
fellow,kolega
tendency,tendencja
neither,żaden
prisoner,więzień
rank,ranga
generous,hojny
nominate,mianować
sensible,rozsądny
officially,oficjalnie
glory,chwała
calendar,kalendarz
organ,organ
inside,wewnątrz
lower,niżej
protest,protest
outside,poza
purely,czysto
boost,zwiększyć
bond,obligacja
favour,przychylność
violent,brutalny
guilty,winny
pride,duma
golden,złoty
intelligent,inteligentny
intensive,intensywny
apartment,apartament
repair,naprawa
disk,dysk
castle,zamek
poet,poeta
dollar,dolar
formula,formuła
oral,doustny
forever,na zawsze
gig,koncert
react,reagować
drag,ciągnąć
last,ostatni
booklet,broszura
behave,zachowywać się
north,północ
exit,Wyjście
junction,węzeł
superior,znakomity
alarm,alarm
horror,przerażenie
breath,oddech
shed,szopa
humour,humor
worthy,godny
Arab,Arab
gear,bieg 
arrest,aresztować
tear,łza
individually,indywidualnie
assistant,asystent
wonder,zastanawiać się
timetable,plan lekcji
paint,farba
enthusiastic,entuzjastyczny
likely,prawdopodobnie
jazz,jazz
behind,za
evil,zło
presumably,prawdopodobnie
keyboard,klawiatura
photography,fotografia
twin,bliźniak
reward,nagroda
altogether,całkowicie
timing,wyczucie czasu
line,linia
supermarket,supermarket
suffering,cierpienie
Thailand,Tajlandia
dance,taniec
amendment,poprawka
tremendous,ogromny
export,eksport
urgent,pilny
filter,filtr
stroke,udar
separately,osobno
slide,slajd
mechanical,mechaniczny
steam,para
lane,uliczka
sole,podeszwa
squad,drużyna
fortune,fortuna
suspend,wstrzymać
assurance,zapewnienie
carbon,węgiel
merit,zasługa
switch,przełącznik
decorate,udekorować
ideal,ideał
lift,winda
price,cena
identical,identyczny
continually,nieustannie
sheep,owce
satellite,satelita
rent,wynajem
qualified,wykwalifikowany
routine,rutyna
clinic,klinika
smile,uśmiech
injure,zranić
bay,zatoka
Vietnam,Wietnam
straightforward,prosty
shine,świecić
mortgage,hipoteka
crash,rozbić się
besides,Oprócz
sink,zlew
bomb,bomba
otherwise,W przeciwnym razie
strain,napięcie
wander,wędrować
smart,mądry
fortunately,Na szczęście
opt,optować
wind,wiatr
circulate,cyrkulować
dust,pył
lover,kochanek
solo,solo
physically,fizycznie
Muhammad,Muhammad
Protestant,protestant
feel,czuć
ward,oddział
unexpected,nieoczekiwany
sin,grzech
Palestine,Palestyna
rear,tył
guard,strażnik
logical,logiczny
roughly,mniej więcej
witness,świadek
male,Mężczyzna
cool,Fajny
adjustment,modyfikacja
concrete,Beton
Zimbabwe,Zimbabwe
core,rdzeń
briefly,krótko
Finland,Finlandia
log,dziennik
entertain,bawić się
patch,skrawek
rate,wskaźnik
hint,wskazówka
Palestinian,palestyński
depression,depresja
assignment,zadanie
fabric,tkanina
nervous,nerwowy
beautifully,estetycznie
reverse,odwracać
drinking,picie
printer,drukarka
beside,obok
anxiety,Lęk
strictly,rygorystycznie
excitement,podniecenie
skilled,wykwalifikowany
brief,krótki
figure,postać
shore,brzeg
draw,rysować
wrap,zawinąć
printed,wydrukowane
universe,wszechświat
criticise,krytykować
playing,gra
shell,powłoka
desperate,zdesperowany
complicated,skomplikowane
breed,rasa
grab,złapać
necessity,konieczność
merchant,kupiec
outline,zarys
strive,starać się
harm,szkoda
slope,nachylenie
silence,cisza
hold,trzymać
relieve,łagodzić : uśmierzać
slot,otwór
sake,powód
Cuba,Kuba
revision,rewizja
advertisement,reklama
bless,błogosławić
teenager,nastolatek
allowance,dodatek
Kosovo,Kosovo
carer,opiekun
friendship,przyjaźń
tap,uzyskiwać
endorse,podpisać się
pursuit,pościg
trainer,trener
traveller,podróżny
dual,podwójny
outlet,wylot
loop,pętla
loose,luźny
pop,Muzyka pop
reach,zasięg
angry,zły
dear,Drogi
signature,podpis
gentleman,pan
blow,cios
invent,wynaleźć
running,działanie
photographer,fotograf
can,Móc
sponsorship,Sponsoring
praise,pochwała
mention,wzmianka
clip,spinacz
Argentina,Argentyna
bass,bas
mature,dojrzały
stage,scena
diagram,diagram
smile,uśmiech
verse,werset
conscious,świadomy
grace,łaska
renew,odnowić
entertaining,rozrywkowy
routine,rutyna
headline,nagłówek
Jersey,Golf
silent,cichy
privilege,przywilej
farming,rolnictwo
dose,dawka
outer,zewnętrzny
colour,kolor
steady,stały
interior,wnętrze
grip,chwyt
required,wymagany
breathe,oddychać
exchange,giełda
dream,marzenie
gently,łagodnie
steep,stromy
incredibly,niewiarygodnie
tournament,Turniej
subtle,subtelny
honour,honor
ceiling,sufit
shelter,schronienie
timber,drewno
strip,rozebrać się
cap,czapka
crack,pękać
sheer,zwykły
priest,kapłan
oblige,zobowiązać
rental,wynajem
nursing,Pielęgniarstwo
map,mapa
compulsory,obowiązkowy
command,Komenda
flavour,smak
liable,podatny
float,platforma
onwards,dalej
remark,uwaga
breast,pierś
stir,zamieszać
acid,kwas
differently,różnie
breakdown,załamanie
spring,wiosna
carrier,przewoźnik
youngster,młodzik
female,Kobieta
market,rynek
artificial,sztuczny
praise,pochwała
grid,siatka
Hebrew,hebrajski
whereby,w wyniku czego
landlord,gospodarz
romantic,romantyczny
dealer,kupiec
worthwhile,wart
confidential,poufny
flood,powódź
bold,pogrubiony
couple,para
Arctic,Arktyczny
partial,częściowy
recipe,przepis
darkness,ciemność
nerve,nerw
deliberately,celowo
pet,zwierzak domowy
underground,pod ziemią
rear,tył
canal,kanał
Polish,Polski
trigger,spust
reminder,przypomnienie
giant,ogromny
borough,miasto
feed,karmić
admire,podziwiać
precious,cenny
tag,etykietka
bunch,garść
clue,wskazówka
modest,skromny
hire,wynajmować
pregnancy,ciąża
professor,profesor
instant,natychmiastowy
film,film
continent,kontynent
signal,sygnał
rhythm,rytm
Korean,koreański
Danish,duński
width,szerokość
tear,łza
stretch,rozciągać się
gay,Gay
tunnel,tunel
race,wyścig
stake,stawka
captain,kapitan
objection,sprzeciw
mild,łagodny
split,podział
lock,zamek
but,Ale
ban,zakaz
ministry,ministerstwo
Nigeria,Nigeria
barely,ledwie
many,wiele
racing,wyścigi
dancing,taniec
nursery,żłobek
encouragement,zachęta
documentary,film dokumentalny
driving,napędowy
closing,zamknięcie
sweep,zamiatać
mean,mieć na myśli
deck,pokład
convenience,wygoda
merge,łączyć
shade,cień
double,podwójnie
fold,zginać
taste,smak
inside,wewnątrz
instantly,natychmiast
curious,ciekawski
chair,krzesło
empire,imperium
piano,fortepian
rescue,ratunek
inherit,dziedziczyć
supplement,suplement
ruin,ruina
spell,zaklęcie
mineral,minerał
stranger,nieznajomy
painful,bolesny
inspect,sprawdzać
select,wybierać
loving,kochający
biography,biografia
pit,dół
suicide,samobójstwo
colourful,kolorowy
debate,debata
short,krótki
clause,klauzula
rescue,ratunek
concerned,zainteresowany
crystal,kryształ
bloody,krwawy
originate,pochodzić
enjoyment,przyjemność
lounge,salonik
neighbouring,sąsiedni
scenery,sceneria
governor,gubernator
processor,edytor
ocean,ocean
landing,lądowanie
stem,trzon
consume,konsumować
junior,junior
brochure,broszura
graphic,graficzny
singing,śpiewanie
cattle,bydło
viable,wykonalny
grain,ziarno
star,gwiazda
survey,ankieta
pond,staw
glorious,wspaniały
catering,żywnościowy
medication,lek
tide,fala
pioneer,pionier
treasure,skarb
carve,rzeźbić
heat,ciepło
builder,budowniczy
economics,Ekonomia
reckon,myśleć
container,pojemnik
rider,jeździec
alteration,zmiana
tongue,język
chronic,chroniczny
unemployment,bezrobocie
bench,ławka
lie,kłamstwo
holy,święty
poll,głosowanie
disagree,nie zgadzać się
beginner,początkujący
sunny,słoneczny
legally,prawnie
opposite,naprzeciwko
headquarters,siedziba
recommended,Zalecana
draft,projekt
slide,slajd
innocent,niewinny
machinery,maszyneria
genuinely,prawdziwie
type,typ
reporter,reporter
aggressive,agresywny
apology,przeprosiny
delightful,zachwycający
happily,szczęśliwie
mill,młyn
fittings,armatura
courage,odwaga
escape,ucieczka
fraud,oszustwo
fabulous,wspaniały
curve,krzywa
spell,zaklęcie
worry,martwić się
coloured,kolorowy
dare,odważyć się
fancy,wymyślny
crazy,zwariowany
bet,Zakład
handy,poręczny
wipe,wytrzeć
beg,błagać
boil,gotować
pile,stos 
jump,skok
nicely,ładnie
crack,pękać
blank,pusty
kick,kopnięcie
swear,przeklinać
envelope,koperta
tin,cyna
melt,stopić
pint,pół kwarty
midnight,północ
spoil,zepsuć
cloth,płótno
pin,szpilka
squeeze,ściskać
plug,wtyczka
freeze,zamrażać
cry,płakać
brake,hamulec
tyre,opona
whoever,ktokolwiek
rush,pośpiech
quiz,kartkówka
powder,proszek
bounce,odbić się
shop,sklep
lawn,trawnik
toe,palec u nogi
fridge,lodówka
swap,zamieniać
drunk,pijany
chop,siekać
rat,szczur
headache,ból głowy
orange,Pomarańczowy
penny,grosz
rip,rozerwać
ugly,brzydki
butter,masło
slice,plasterek
smash,rozbić
girlfriend,dziewczyna
wait,Czekać
towel,ręcznik
dictionary,słownik
plug,wtyczka
nail,gwóźdź
ridiculous,śmieszny
bite,ugryzienie
spelling,pisownia
blanket,koc
sauce,sos
glove,rękawica
gorgeous,przepiękny
pity,szkoda
lump,bryła
deaf,głuchy
brush,szczotka
uncle,wujek
black,czarny
worse,gorzej
horrible,straszny
salad,Sałatka
soap,mydło
picnic,piknik
sleeve,rękaw
noisy,hałaśliwy
beef,wołowina
suck,ssać
awkward,niezręczny
lunchtime,pora obiadu
purple,fioletowy
microwave,kuchenka mikrofalowa
bubble,bańka
hedge,żywopłot
diamond,diament
pie,ciasto
marvellous,cudowny
pavement,chodnik
ambulance,ambulans
onion,cebula
tomato,pomidor
monkey,małpa
worm,robak
lorry,ciężarówka
kiss,pocałunek
queen,królowa
devil,diabeł
damp,wilgoć
yeah,Tak
cupboard,szafka
soup,zupa
backwards,wstecz
balloon,balon
cook,kucharz
lamb,jagnięcina
stuff,rzeczy
rain,deszcz
gardening,prace ogrodowe
thumb,kciuk
lost,zaginiony
homework,Praca domowa
biscuit,Herbatnik
orange,Pomarańczowy
jam,dżem
lazy,leniwy
washing,mycie
lid,pokrywa
dirt,brud
sink,zlew
grey,szary
piss,siki
arse,tyłek
damn,Cholera
nanny,niania
nick,nacięcie
fag,papieros
blimey,Blimey
fiver,piątka
bungalow,dom parterowy
policeman,policjant
whoops,Ups
anyhow,w każdym razie
sod,darń
teddy,Miś
bitch,suka
bollocks,Bollocks
sherry,sherry
trolley,wózek
smack,uderzyć
tummy,brzuszek
pinch,szczypta
wee,maleńki
mince,siekać
screw,śruba
prawn,krewetka
marmalade,marmolada
granny,babunia
custard,krem
gravy,sos
loo,toaleta
jelly,galareta
ginger,ożywić 
ginger,ożywić 
screw,śruba
nip,skakać
hassle,dokuczać
jolly,wesoły
purse,torebka
dice,kostka do gry
headphones,słuchawki
terribly,niemożliwie
cherry,wiśnia
chimney,komin
pathetic,żałosne
drill,wiertarka
cheerio,Cheerio
frog,żaba
starving,głodujący
bucket,wiaderko
wallpaper,Tapeta
slipper,pantofel
sweetheart,kochanie
knit,robić na drutach
tenner,banknot dziesięciofuntowy
bump,uderzenie
mattress,materac
frozen,mrożony
feather,pióro
windy,wietrzny
fiddle,skrzypce
undo,Cofnij
knob,pokrętło
polite,grzeczny
prince,książę
mend,zaszyć
fuss,zamieszanie
blonde,blond
nuisance,niedogodność
aunt,ciotka
smelly,śmierdzący
ache,boleć
saucepan,rondel
handbag,torebka
spaghetti,Spaghetti
lemonade,Lemoniada
strap,pasek
snore,chrapać
motorbike,motocykl
goodbye,do widzenia
garlic,czosnek
cabbage,kapusta
bark,kora
cute,Uroczy
Hoover,Odkurzacz
curly,kręcony
pyjamas,piżama
collar,kołnierz
salmon,łosoś
hurry,spieszyć się
boiling,wrzenie
pear,gruszka
pillow,poduszka
cushion,poduszka
cereal,zboże
ironing,prasowanie
curry,curry
amazed,zdziwiony
surname,nazwisko
upside,plus
muck,błoto
this,Ten
guide,przewodnik
gain,osiągać
value,wartość
evident,oczywisty
stakeholder,interesariuszy
competitor,konkurent
abstract,abstrakcyjny
devise,wymyślać
payable,płatny
ratio,stosunek
investor,inwestor
organiser,organizator
upgrade,aktualizacja
ethical,etyczny
boast,przechwałki
absorb,absorbować
varied,urozmaicony
password,hasło
regulate,regulować
deem,sądzić
internationally,na arenie międzynarodowej
combined,łączny
dismiss,odrzucać
biological,biologiczny
maximise,Wyolbrzymiać
consistently,konsekwentnie
optional,opcjonalny
programming,programowanie
conduct,prowadzić
calculation,obliczenie
chamber,izba
compensation,odszkodowanie
opponent,przeciwnik
inquiry,zapytanie
peer,rówieśnik
inevitably,nieuchronnie
prominent,znaczący
relevance,znaczenie
regeneration,regeneracja
trail,ścieżka
fitness,zdatność
viewer,widz
freely,swobodnie
excess,nadmiar
inclusive,włącznie
motivation,motywacja
transport,transport
lead,Ołów
acceptance,przyjęcie
enforce,egzekwować
protocol,protokół
disposal,sprzedaż
insert,wstawić
ease,łatwość
logo,logo
transformation,transformacja
scholar,uczony
challenging,wyzywający
margin,margines
healthcare,opieka zdrowotna
enclose,ująć
assemble,gromadzić się
humanity,ludzkość
democratic,demokratyczny
correspondence,korespondencja
exploration,badanie
nationally,narodowo
restoration,przywrócenie
convey,przekazywać
handling,obsługiwanie
integral,całka
tour,wycieczka
regulatory,regulacyjny
constraint,ograniczenie
audit,rewizja
genetic,genetyczny
traditionally,tradycyjnie
inevitable,nieunikniony
interact,oddziaływać
navigation,nawigacja
habitat,siedlisko
configuration,konfiguracja
subscribe,Subskrybuj
discrimination,dyskryminacja
namely,mianowicie
principal,główny
defeat,pokonać
overall,Ogólnie
workforce,siła robocza
retailer,detalista
function,funkcjonować
genre,gatunek muzyczny
ambition,ambicja
functional,funkcjonalny
annually,rocznie
literary,literacki
mutual,wzajemne
collaborative,Współpraca
authorise,autoryzować
closure,zamknięcie
supervision,nadzór
historian,historyk
emission,emisja
browse,przeglądać
uncertainty,niepewność
robust,solidny
unnecessary,niepotrzebny
clarify,wyjaśniać
summarise,podsumować
legend,legenda
added,dodany
established,przyjęty
transmit,przekazać
solely,wyłącznie
pollution,zanieczyszczenie
commentary,komentarz
decrease,zmniejszenie
icon,Ikona
exclusively,wyłącznie
distant,odległy
attribute,atrybut
spectrum,widmo
import,import
defeat,pokonać
gene,gen
publishing,wydawniczy
corresponding,odpowiedni
fiction,fikcja
modification,modyfikacja
vacancy,wakat
formally,formalnie
tribute,hołd
woodland,lesisty teren
notably,szczególnie
descend,schodzić
undermine,osłabiać
undoubtedly,niewątpliwie
integrity,uczciwość
myth,mit
ease,łatwość
artistic,artystyczny
neighbourhood,sąsiedztwo
independently,niezależnie
sufficiently,dostatecznie
enforcement,egzekwowanie
planned,zaplanowany
holding,trzymać
performer,wykonawca
prestigious,prestiżowy
minimal,minimalny
breach,naruszenie
wisdom,mądrość
coordinate,koordynować
portrait,portret
printing,druk
respective,poszczególny
erect,wyprostowany
power,moc
exclusion,wykluczenie
trade,handel
logic,logika
peaceful,spokojny
prospective,spodziewany
jointly,wspólnie
accurately,dokładnie
preliminary,wstępny
hidden,ukryty
technological,techniczny
volunteer,wolontariusz
simultaneously,jednocześnie
confirmation,potwierdzenie
controversial,kontrowersyjny
embed,osadzać
fleet,flota
confront,konfrontować
companion,towarzysz
free,bezpłatny
prescribe,przepisać
coastal,nadbrzeżny
institutional,instytucjonalny
desirable,pożądany
underpin,podbudować
sponsor,sponsor
essence,istota
statistical,statystyczny
compatible,zgodny
supportive,Wspierający
incur,ponieść
acute,ostry
invaluable,nieoceniony
depart,odjeżdżać
variable,zmienny
briefing,odprawa
diagnose,rozpoznać chorobę
legacy,dziedzictwo
broadcast,audycja
shortage,niedobór
talented,utalentowany
virtue,cnota
characterise,charakteryzować
notable,znaczny
academic,akademicki
pdf,PDF
terminal,terminal
contributor,współpracownik
tourism,turystyka
adoption,przyjęcie
creativity,kreatywność
allocation,przydział
isolate,izolować
contrast,kontrast
deploy,wdrożyć
encompass,objąć
excessive,nadmierny
ambitious,ambitny
disadvantage,niekorzyść
dramatically,dramatycznie
conviction,przekonanie
geographical,geograficzny
courtesy,kurtuazja
accessibility,dostępność
systematic,systematyczny
progressive,progresywny
computing,przetwarzanie danych
confine,ograniczać
wholly,całkowicie
satisfactory,zadowalający
parliamentary,parlamentarny
condemn,potępiać
corporation,Korporacja
remainder,reszta
narrative,narracja
parallel,równoległy
depict,przedstawiać
vertical,pionowy
memorable,niezapomniany
instruct,pouczać
progression,postęp
adverse,niekorzystny
fate,los
seize,chwycić
appreciation,uznanie
currency,waluta
thorough,dokładny
publicly,publicznie
balanced,zrównoważony
additionally,Dodatkowo
networking,Networking
informative,informacyjny
aspiration,dążenie
cluster,grupa
administrator,administrator
governance,rządzenie
accomplish,osiągać
reliability,niezawodność
agriculture,rolnictwo
oversee,nadzorować
worldwide,na całym świecie
generic,ogólny
accounting,rachunkowość
density,gęstość
functionality,funkcjonalność
striking,uderzający
embark,rozpocząć
entity,podmiot
efficiently,wydajnie
popularity,popularność
prediction,prognoza
dominant,dominujący
seemingly,pozornie
surroundings,okolica
thesis,Praca dyplomowa
anger,gniew
influential,wpływowy
celebrity,sława
inadequate,niewystarczający
coaching,coaching
hazard,zaryzykować
consensus,zgoda
finance,finanse
intensity,intensywność
referral,polecenie
classification,Klasyfikacja
productivity,wydajność
sensitivity,wrażliwość
enhanced,wzmocniony
reporting,raportowanie
spite,uraza
refresh,odświeżać
Catholic,katolicki
attribute,atrybut
Canadian,kanadyjski
Australian,australijski
literacy,alfabetyzacja
Holocaust,Całopalenie
execution,wykonanie
consciousness,świadomość
foster,pielęgnować
tactic,taktyka
yield,dawać
refugee,uchodźca
classic,klasyczny
Olympics,Olimpiada
meaningful,znaczący
kindly,uprzejmie
isolation,izolacja
invasion,inwazja
substantially,w zasadzie
static,statyczny
advisor,doradca
specified,określony
profound,głęboki
legitimate,prawowity
simulation,symulacja
productive,produktywny
classify,klasyfikować
elegant,elegancki
obstacle,przeszkoda
clarity,przejrzystość
import,import
Satan,szatan
inappropriate,nieodpowiedni
quarterly,kwartalny
mailing,Mailing
enthusiast,entuzjasta
Sri Lanka,Sri Lanka
counsel,rada
mainstream,główny nurt
endless,nieskończony
simplify,uproszczać
detection,wykrycie
appropriately,odpowiednio
partially,częściowo
template,szablon
explicit,wyraźny
risk,ryzyko
gathering,zgromadzenie
graduate,absolwent
greet,powitać
attain,osiągać
diameter,średnica
spokesman,rzecznik
mathematics,matematyka
extensively,obszernie
architectural,architektoniczny
induce,spowodować
adaptation,dostosowanie
compromise,kompromis
scholarship,stypendium
inhabitant,mieszkaniec
delight,rozkosz
sharing,dzielenie się
supervise,dozorować
accelerate,przyśpieszyć
declaration,deklaracja
position,pozycja
Hungary,Węgry
widen,poszerzać
orientation,orientacja
pathway,ścieżka
Baptist,Baptysta
competent,kompetentny
mathematical,matematyczny
desktop,pulpit
terrorism,terroryzm
rival,rywalizować
marine,morski
dispose,dysponować
ie,tj
faculty,Wydział
equation,równanie
single,pojedynczy
likewise,podobnie
particle,cząstka
discretion,dyskrecja
ethic,etyczny
tutorial,instruktaż
pricing,cennik
formulate,formułować
underway,trwa
viewing,oglądanie
recipient,odbiorca
equity,słuszność
photographic,fotograficzny
monument,pomnik
Malaysian,Malezja
portray,przedstawiać
activist,aktywista
attachment,załącznik
disclose,ujawniać
vibrant,wibrujący
summit,szczyt
retrieve,odzyskać
armed,uzbrojony
accredit,akredytować
ship,statek
mirror,lustro
working,pracujący
crash,rozbić się
lyric,liryczny
royal,królewski
liberal,liberał
leather,skóra
banner,transparent
collapse,zawalić się
well,Dobrze
tragedy,tragedia
sail,żagiel
Arabia,Arabia
unfair,niesprawiedliwy
bug,błąd
accessory,akcesorium
Syria,Syria
bulk,cielsko
monitor,monitor
turnover,obrót
super,Super
collapse,zawalić się
packaging,opakowanie
evil,zło
fitting,dopasowywanie
across,przez
parliament,parlament
pole,Polak
observer,obserwator
compact,kompaktowy
runner,biegacz
instructor,instruktor
ton,tona
brave,odważny
license,licencja
keeper,opiekun
meantime,w międzyczasie
spin,kręcić się
wake,budzić
Thai,tajski
shareholder,akcjonariusz
portable,przenośny
stairs,schody
fortunate,szczęśliwy
harbour,port
flash,błysk
Buddhism,buddyzm
poorly,słabo
biology,biologia
psychology,psychologia
geography,geografia
casualty,wypadek
supervisor,kierownik
trainee,stażysta
Brazilian,brazylijski
cave,jaskinia
rank,ranga
earnings,zyski
amount,kwota
alert,alarm
quietly,cicho
contract,kontrakt
fibre,błonnik
gross,brutto
bearing,łożysko
unfortunate,niefortunny
fare,opłata
crown,korona
medal,medal
norm,norma
supplement,suplement
pump,pompa
postal,pocztowy
police,Policja
desert,pustynia
rope,lina
encouraging,zachęcający
composer,kompozytor
am,jestem  
globe,glob
province,województwo
kingdom,Królestwo
mirror,lustro
hunting,polowanie
Ghana,Ghana
hip,biodro
rightly,słusznie
tune,melodia
go,Iść
handful,garść
artwork,grafika
liberty,wolność
cricket,krykiet
clay,glina
wound,rana
furnish,umeblować
daily,codziennie
wheelchair,wózek inwalidzki
closed,Zamknięte
lamp,lampa
cafe,kawiarnia
terrace,taras
coin,moneta
odds,szanse
circulation,krążenie
banking,Bankowość
picture,zdjęcie
object,obiekt
grave,grób
dark,ciemny
gear,bieg 
indoor,wnętrz
lease,wynajem
tuition,czesne
resign,rezygnować
cliff,Klif
flat,płaski
killer,zabójca
meter,metr
bare,odsłonić
oxygen,tlen
forgive,Wybacz
ID,ID
bear,niedźwiedź
drain,odpływ
chemistry,chemia
shallow,płytki
sympathy,współczucie
offend,obrazić
gateway,wejście
anonymous,anonimowy
truck,ciężarówka
controversy,spór
dull,nudny
sum,suma
splendid,znakomity
overnight,nocny
steer,sterować
lens,obiektyw
flame,płomień
drum,bęben
correction,korekta
stall,stoisko
seal,foka
code,kod
plus,plus
anxious,niespokojny
flesh,ciało
folder,teczka
seal,foka
cathedral,katedra
magical,magiczny
mask,maska
Uganda,Uganda
magic,magia
cycling,kolarstwo
ferry,prom
lap,okrążenie
interfere,ingerować
blend,mieszanka
lab,laboratorium
Norwegian,norweski
passionate,namiętny
repeat,powtarzać
punishment,kara
fixture,osprzęt
Italian,Włoski
practically,praktycznie
magic,magia
cabinet,gabinet
tent,namiot
dive,nurkować
lung,płuco
disturb,przeszkadzać
voting,głosowanie
header,nagłówek
marker,znacznik
fatal,fatalny
athlete,sportowiec
charming,uroczy
forecast,prognoza
prescription,recepta
brand,marka
former,dawny
Lebanon,Liban
delicious,pyszne
nowadays,Obecnie
selling,sprzedawanie
sketch,naszkicować
carriage,przewóz
angel,anioł
protective,ochronny
trader,handlowiec
forge,kuźnia
hesitate,wahać się
forward,do przodu
auction,Aukcja
next,Następny
likes,lubi
definite,określony
corridor,korytarz
regret,żal
weave,splot
strip,rozebrać się
objective,cel
spare,zapasowy
joint,wspólny
number,numer
Kurdish,kurdyjski
swing,huśtać się
Sudan,Sudan
drum,bęben
dancer,tancerz
Malta,Malta
slave,niewolnik
Iceland,Islandia
bitter,gorzki
permanently,na stałe
high,wysoki
arrest,aresztować
opposite,naprzeciwko
sacred,poświęcony
burst,pękać
export,eksport
inflation,inflacja
march,Marsz
copper,miedź
costume,kostium
pump,pompa
ghost,duch
utterly,całkowicie
trap,pułapka
warm,ciepły
counter,lada
continuously,bez przerwy
brass,mosiądz
delicate,delikatny
preferably,raczej
tempt,kusić
giant,ogromny
neat,schludny
Nazi,nazi
twist,skręcać
frame,rama
underline,podkreślać
swing,huśtać się
sunshine,światło słoneczne
heal,leczyć
ally,sprzymierzyć
skip,pominąć
upwards,w górę
forward,do przodu
theft,kradzież
nomination,nominacja
beat,pokonać
triumph,triumf
preach,kazanie
stylish,elegancki
broker,pośrednik
representative,przedstawiciel
intermediate,mediator
sword,miecz
reproduction,reprodukcja
injection,zastrzyk
airline,linia lotnicza
nightmare,koszmar
stare,gapić się
neutral,neutralny
gang,banda
screen,ekran
backing,poparcie
echo,Echo
breed,rasa
cotton,bawełna
liquid,płyn
blessing,błogosławieństwo
boost,zwiększyć
uniform,mundur
oak,dąb
colony,kolonia
monster,potwór
mud,błoto
delighted,zachwycony
walking,pieszy
trailer,przyczepa
palace,pałac
quit,zrezygnować 
fade,znikać
unhappy,nieszczęśliwy
laser,laser
impact,uderzenie
fly,latać
graph,wykres
compensate,kompensować
beam,Belka
medium,średni
amaze,zadziwiać
fluid,płyn
anymore,nie więcej
mining,górnictwo
cruise,rejs
fraction,frakcja
cleaning,czyszczenie
badge,odznaka
dump,wysypisko
verbal,werbalny
handbook,podręcznik
far,daleko
privately,prywatnie
appliance,urządzenie
crush,zmiażdżyć
chapel,kaplica
teenage,nastolatek
technically,technicznie
casual,zwykły
chaos,chaos
whatsoever,cokolwiek
board,tablica
quest,poszukiwanie
rumour,plotka
surgeon,chirurg
sorry,Przepraszam
scatter,rozpraszać
exceptionally,wyjątkowo
gospel,ewangelia
dawn,świt
listener,słuchacz
basics,Podstawy
lean,pochylać się
exhaust,wydechowy
fellowship,wspólnota
gold,złoto
mini,Mini
tragic,tragiczny
incorrect,błędny
missing,zaginiony
amateur,amator
tick,kleszcz
complication,powikłanie
confess,wyznać
stock,magazyn
explode,eksplodować
patience,cierpliwość
nineteenth,dziewiętnasty
pad,Podkładka
warehouse,magazyn
criminal,kryminalista
radiation,promieniowanie
interrupt,przerywać
ill,chory
fit,pasować
miracle,cud
seating,osadzenie
advisory,doradczy
comic,komiczny
uncomfortable,niewygodny
financially,materialnie
proceeds,dochód
jet,strumień
sacrifice,poświęcenie
cure,wyleczyć 
corruption,korupcja
seat,siedziba
grammar,gramatyka
bargain,okazja
treat,traktować
puzzle,puzzle
vocabulary,słownictwo
hunt,polowanie
opera,opera
sense,sens
sometime,czasami
passport,paszport
flood,powódź
panic,panika
tile,płytka
beast,bestia
overlap,zachodzić na siebie
clash,starcie
glance,zerknąć
seller,sprzedawca
cure,wyleczyć 
desperately,desperacko
root,źródło
trophy,trofeum
insurer,ubezpieczający
counter,lada
tricky,zdradliwy
calm,spokój
